EUR/USD;06.07.2021 01:00:00.000;06.07.2021 02:00:00.000;1,18607;1,18671;1,18583;1,18655;1,18608;1,18672;1,18585;1,18658;1;0;0.00003
EUR/USD;06.07.2021 02:00:00.000;06.07.2021 03:00:00.000;1,18655;1,18721;1,18655;1,18718;1,18658;1,18722;1,18658;1,18718;1;0;0.00000
EUR/USD;06.07.2021 03:00:00.000;06.07.2021 04:00:00.000;1,18718;1,18754;1,18704;1,18736;1,18718;1,18757;1,18705;1,18738;1;0;0.00002
EUR/USD;06.07.2021 04:00:00.000;06.07.2021 05:00:00.000;1,18736;1,18759;1,18701;1,18743;1,18738;1,18760;1,18702;1,18744;1;0;0.00001
EUR/USD;06.07.2021 05:00:00.000;06.07.2021 06:00:00.000;1,18743;1,18830;1,18738;1,18825;1,18744;1,18833;1,18740;1,18828;1;0;0.00003
EUR/USD;06.07.2021 06:00:00.000;06.07.2021 07:00:00.000;1,18825;1,18952;1,18803;1,18905;1,18828;1,18954;1,18806;1,18906;1;0;0.00001
EUR/USD;06.07.2021 07:00:00.000;06.07.2021 08:00:00.000;1,18905;1,18924;1,18704;1,18720;1,18906;1,18926;1,18705;1,18722;1;0;0.00002
EUR/USD;06.07.2021 08:00:00.000;06.07.2021 09:00:00.000;1,18720;1,18739;1,18425;1,18452;1,18722;1,18741;1,18426;1,18455;1;0;0.00003
EUR/USD;06.07.2021 09:00:00.000;06.07.2021 10:00:00.000;1,18452;1,18510;1,18310;1,18401;1,18455;1,18511;1,18313;1,18403;1;0;0.00002
EUR/USD;06.07.2021 10:00:00.000;06.07.2021 11:00:00.000;1,18401;1,18465;1,18373;1,18396;1,18403;1,18466;1,18375;1,18399;1;0;0.00003
EUR/USD;06.07.2021 11:00:00.000;06.07.2021 12:00:00.000;1,18396;1,18466;1,18370;1,18401;1,18399;1,18467;1,18372;1,18404;1;0;0.00003
EUR/USD;06.07.2021 12:00:00.000;06.07.2021 13:00:00.000;1,18401;1,18466;1,18332;1,18360;1,18404;1,18467;1,18334;1,18361;1;0;0.00001
EUR/USD;06.07.2021 13:00:00.000;06.07.2021 14:00:00.000;1,18360;1,18376;1,18225;1,18325;1,18361;1,18378;1,18227;1,18331;1;0;0.00006
EUR/USD;06.07.2021 14:00:00.000;06.07.2021 15:00:00.000;1,18325;1,18428;1,18205;1,18296;1,18331;1,18429;1,18206;1,18296;1;0;0.00000
EUR/USD;06.07.2021 15:00:00.000;06.07.2021 16:00:00.000;1,18296;1,18308;1,18131;1,18168;1,18296;1,18309;1,18133;1,18169;1;0;0.00001
EUR/USD;06.07.2021 16:00:00.000;06.07.2021 17:00:00.000;1,18168;1,18197;1,18067;1,18145;1,18169;1,18198;1,18063;1,18147;1;0;0.00002
EUR/USD;06.07.2021 17:00:00.000;06.07.2021 18:00:00.000;1,18145;1,18238;1,18132;1,18232;1,18147;1,18239;1,18133;1,18234;1;0;0.00002
